last4ccnum,id,score,prob_score,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Name
1310,15,0.892857142857143,0.033068783068783074,15,Security,Site Control,Loreto Bodrogi
1310,16,0.7428571428571428,0.02751322751322751,16,Security,Perimeter Control,Isia Vann
1310,17,0.4055555555555555,0.01502057613168724,17,Information Technology,IT Technician,Sven Flecha
1310,18,1.4896825396825395,0.055173427395649614,18,Engineering,Geologist,Birgitta Frente
1310,19,0.1111111111111111,0.004115226337448559,19,Engineering,Hydraulic Technician,Vira Frente
1310,21,1.0801587301587303,0.04000587889476779,21,Security,Perimeter Control,Hennie Osvaldo
1310,22,0.888888888888889,0.03292181069958848,22,Security,Badging Office,Adra Nubarron
1310,23,1.2984126984126985,0.04808935920047031,23,Security,Badging Office,Varja Lagos
1310,24,0.19444444444444442,0.007201646090534979,24,Security,Perimeter Control,Minke Mies
1310,25,0.38888888888888884,0.014403292181069957,25,Engineering,Geologist,Kanon Herrero
1310,26,6.375396825396825,0.23612580834803054,26,Engineering,Drill Site Manager,Marin Onda
1310,27,2.228571428571428,0.08253968253968252,27,Engineering,Drill Technician,Kare Orilla
1310,28,0.3333333333333333,0.012345679012345678,28,Engineering,Drill Technician,Isande Borrasca
1310,29,0.5801587301587301,0.02148736037624926,29,Facilities,Facilities Group Manager,Bertrand Ovan
1310,30,0.9888888888888888,0.036625514403292175,30,Security,Security Group Manager,Felix Resumir
1310,32,0.3333333333333333,0.012345679012345678,32,Executive,SVP/COO,Orhan Strum
1310,33,0.27777777777777773,0.010288065843621397,33,Engineering,Drill Technician,Brand Tempestad
1310,34,0.16666666666666666,0.006172839506172839,34,Security,Perimeter Control,Edvard Vann
1310,35,0.25396825396825395,0.00940623162845385,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
1321,2,0.25,0.02272727272727273,2,Engineering,Engineer,Lars Azada
1321,3,0.25,0.02272727272727273,3,Engineering,Engineer,Felix Balas
1321,4,0.2,0.018181818181818184,4,Executive,SVP/CFO,Ingrid Barranco
1321,7,0.2,0.018181818181818184,7,Engineering,Drill Technician,Elsa Orilla
1321,9,0.2,0.018181818181818184,9,Engineering,Drill Technician,Gustav Cazar
1321,10,0.25,0.02272727272727273,10,Executive,SVP/CIO,Ada Campo-Corrente
1321,11,2.033333333333333,0.18484848484848487,11,Engineering,Hydraulic Technician,Axel Calzas
1321,12,0.5833333333333333,0.05303030303030303,12,Security,Site Control,Hideki Cocinaro
1321,13,1.0,0.09090909090909093,13,Security,Site Control,Inga Ferro
1321,15,0.5,0.04545454545454546,15,Security,Site Control,Loreto Bodrogi
1321,16,0.5,0.04545454545454546,16,Security,Perimeter Control,Isia Vann
1321,21,1.0,0.09090909090909093,21,Security,Perimeter Control,Hennie Osvaldo
1321,22,0.3333333333333333,0.030303030303030307,22,Security,Badging Office,Adra Nubarron
1321,24,1.3333333333333333,0.12121212121212123,24,Security,Perimeter Control,Minke Mies
1321,25,0.5833333333333333,0.05303030303030303,25,Engineering,Geologist,Kanon Herrero
1321,28,0.6666666666666666,0.060606060606060615,28,Engineering,Drill Technician,Isande Borrasca
1321,30,0.6666666666666666,0.060606060606060615,30,Security,Security Group Manager,Felix Resumir
1321,32,0.25,0.02272727272727273,32,Executive,SVP/COO,Orhan Strum
1321,35,0.2,0.018181818181818184,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
1415,2,3.058766233766234,0.30587662337662336,2,Engineering,Engineer,Lars Azada
1415,3,0.09090909090909091,0.00909090909090909,3,Engineering,Engineer,Felix Balas
1415,5,0.09090909090909091,0.00909090909090909,5,Information Technology,IT Technician,Isak Baza
1415,9,0.2,0.02,9,Engineering,Drill Technician,Gustav Cazar
1415,13,0.625,0.0625,13,Security,Site Control,Inga Ferro
1415,14,0.2159090909090909,0.02159090909090909,14,Engineering,Engineering Group Manager,Lidelse Dedos
1415,15,0.5909090909090909,0.0590909090909091,15,Security,Site Control,Loreto Bodrogi
1415,16,0.26785714285714285,0.026785714285714284,16,Security,Perimeter Control,Isia Vann
1415,17,0.09090909090909091,0.00909090909090909,17,Information Technology,IT Technician,Sven Flecha
1415,18,0.5587662337662338,0.05587662337662338,18,Engineering,Geologist,Birgitta Frente
1415,21,1.0,0.1,21,Security,Perimeter Control,Hennie Osvaldo
1415,22,0.14285714285714285,0.014285714285714285,22,Security,Badging Office,Adra Nubarron
1415,24,1.0,0.1,24,Security,Perimeter Control,Minke Mies
1415,25,0.23376623376623376,0.023376623376623377,25,Engineering,Geologist,Kanon Herrero
1415,26,0.23376623376623376,0.023376623376623377,26,Engineering,Drill Site Manager,Marin Onda
1415,28,0.125,0.0125,28,Engineering,Drill Technician,Isande Borrasca
1415,29,0.825,0.08249999999999999,29,Facilities,Facilities Group Manager,Bertrand Ovan
1415,30,0.2909090909090909,0.02909090909090909,30,Security,Security Group Manager,Felix Resumir
1415,34,0.26785714285714285,0.026785714285714284,34,Security,Perimeter Control,Edvard Vann
1415,35,0.09090909090909091,0.00909090909090909,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
1874,1,1.2357142857142858,0.04942857142857144,1,Information Technology,IT Helpdesk,Nils Calixto
1874,3,0.16666666666666666,0.006666666666666667,3,Engineering,Engineer,Felix Balas
1874,4,0.1111111111111111,0.0044444444444444444,4,Executive,SVP/CFO,Ingrid Barranco
1874,6,0.3302521008403361,0.013210084033613448,6,Information Technology,IT Group Manager,Linnea Bergen
1874,8,0.6894151600033953,0.027576606400135817,8,Information Technology,IT Technician,Lucas Alcazar
1874,9,0.25,0.010000000000000002,9,Engineering,Drill Technician,Gustav Cazar
1874,12,1.203968253968254,0.048158730158730165,12,Security,Site Control,Hideki Cocinaro
1874,13,1.3734487734487733,0.05493795093795094,13,Security,Site Control,Inga Ferro
1874,14,5.431478652066887,0.21725914608267552,14,Engineering,Engineering Group Manager,Lidelse Dedos
1874,15,0.8092564298446652,0.03237025719378661,15,Security,Site Control,Loreto Bodrogi
1874,16,0.9997326203208556,0.039989304812834234,16,Security,Perimeter Control,Isia Vann
1874,17,0.16993464052287582,0.006797385620915034,17,Information Technology,IT Technician,Sven Flecha
1874,18,1.6866013071895425,0.0674640522875817,18,Engineering,Geologist,Birgitta Frente
1874,20,0.16233766233766234,0.006493506493506495,20,Security,Building Control,Stenig Fusil
1874,21,0.975129445717681,0.039005177828707244,21,Security,Perimeter Control,Hennie Osvaldo
1874,22,1.073109243697479,0.04292436974789916,22,Security,Badging Office,Adra Nubarron
1874,23,1.275129445717681,0.05100517782870725,23,Security,Badging Office,Varja Lagos
1874,24,1.1948773448773446,0.04779509379509379,24,Security,Perimeter Control,Minke Mies
1874,25,0.4080298786181139,0.01632119514472456,25,Engineering,Geologist,Kanon Herrero
1874,26,0.7068754774637128,0.02827501909854852,26,Engineering,Drill Site Manager,Marin Onda
1874,27,1.3270774976657331,0.053083099906629336,27,Engineering,Drill Technician,Kare Orilla
1874,29,1.082272302860538,0.04329089211442153,29,Facilities,Facilities Group Manager,Bertrand Ovan
1874,30,1.4937441643323996,0.059749766573296,30,Security,Security Group Manager,Felix Resumir
1874,31,0.3611111111111111,0.014444444444444446,31,Executive,President/CEO,Sten Sanjorge Jr.
1874,33,0.3127917833800187,0.01251167133520075,33,Engineering,Drill Technician,Brand Tempestad
1874,34,0.058823529411764705,0.0023529411764705885,34,Security,Perimeter Control,Edvard Vann
1874,35,0.1111111111111111,0.0044444444444444444,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
1877,3,0.25,0.02272727272727273,3,Engineering,Engineer,Felix Balas
1877,4,0.25,0.02272727272727273,4,Executive,SVP/CFO,Ingrid Barranco
1877,7,0.25,0.02272727272727273,7,Engineering,Drill Technician,Elsa Orilla
1877,9,3.7,0.3363636363636364,9,Engineering,Drill Technician,Gustav Cazar
1877,12,0.2,0.018181818181818184,12,Security,Site Control,Hideki Cocinaro
1877,13,0.75,0.06818181818181819,13,Security,Site Control,Inga Ferro
1877,14,0.2,0.018181818181818184,14,Engineering,Engineering Group Manager,Lidelse Dedos
1877,15,0.75,0.06818181818181819,15,Security,Site Control,Loreto Bodrogi
1877,16,0.25,0.02272727272727273,16,Security,Perimeter Control,Isia Vann
1877,18,0.25,0.02272727272727273,18,Engineering,Geologist,Birgitta Frente
1877,21,1.5,0.13636363636363638,21,Security,Perimeter Control,Hennie Osvaldo
1877,24,1.2,0.1090909090909091,24,Security,Perimeter Control,Minke Mies
1877,25,0.2,0.018181818181818184,25,Engineering,Geologist,Kanon Herrero
1877,28,0.75,0.06818181818181819,28,Engineering,Drill Technician,Isande Borrasca
1877,29,0.5,0.04545454545454546,29,Facilities,Facilities Group Manager,Bertrand Ovan
2142,3,0.2,0.007142857142857144,3,Engineering,Engineer,Felix Balas
2142,4,0.25,0.00892857142857143,4,Executive,SVP/CFO,Ingrid Barranco
2142,6,1.3413632119514474,0.04790582899826598,6,Information Technology,IT Group Manager,Linnea Bergen
2142,7,0.07692307692307693,0.002747252747252748,7,Engineering,Drill Technician,Elsa Orilla
2142,8,0.4579688285570639,0.016356029591323713,8,Information Technology,IT Technician,Lucas Alcazar
2142,9,0.3611111111111111,0.012896825396825398,9,Engineering,Drill Technician,Gustav Cazar
2142,11,0.4,0.014285714285714289,11,Engineering,Hydraulic Technician,Axel Calzas
2142,12,0.6888888888888889,0.024603174603174606,12,Security,Site Control,Hideki Cocinaro
2142,13,0.3611111111111111,0.012896825396825398,13,Security,Site Control,Inga Ferro
2142,14,0.9833656539538892,0.03512020192692462,14,Engineering,Engineering Group Manager,Lidelse Dedos
2142,15,1.0246965452847805,0.03659630518874216,15,Security,Site Control,Loreto Bodrogi
2142,16,0.707175177763413,0.025256256348693325,16,Security,Perimeter Control,Isia Vann
2142,17,0.5682862888745241,0.020295938888375865,17,Information Technology,IT Technician,Sven Flecha
2142,18,0.5802521008403361,0.02072328931572629,18,Engineering,Geologist,Birgitta Frente
2142,19,0.5111111111111111,0.018253968253968255,19,Engineering,Hydraulic Technician,Vira Frente
2142,20,0.14835164835164835,0.0052982731554160134,20,Security,Building Control,Stenig Fusil
2142,21,0.8825720031602384,0.031520428684294235,21,Security,Perimeter Control,Hennie Osvaldo
2142,22,0.877077497665733,0.03132419634520475,22,Security,Badging Office,Adra Nubarron
2142,23,1.1206672412554763,0.04002383004483845,23,Security,Badging Office,Varja Lagos
2142,24,0.25396825396825395,0.009070294784580499,24,Security,Perimeter Control,Minke Mies
2142,25,11.109556130144366,0.39676986179087026,25,Engineering,Geologist,Kanon Herrero
2142,26,0.6682862888745241,0.023867367459804435,26,Engineering,Drill Site Manager,Marin Onda
2142,27,0.4135243841126194,0.014768728004022123,27,Engineering,Drill Technician,Kare Orilla
2142,28,0.5333333333333333,0.01904761904761905,28,Engineering,Drill Technician,Isande Borrasca
2142,29,1.4055878761761114,0.0501995670062897,29,Facilities,Facilities Group Manager,Bertrand Ovan
2142,30,1.2817783523665875,0.0457777982988067,30,Security,Security Group Manager,Felix Resumir
2142,33,0.373109243697479,0.013325330132052823,33,Engineering,Drill Technician,Brand Tempestad
2142,34,0.058823529411764705,0.002100840336134454,34,Security,Perimeter Control,Edvard Vann
2142,35,0.3611111111111111,0.012896825396825398,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
2276,106,7.0,1.0,106,Truck Driver,Truck Driver,Truck Driver 106
2418,2,0.125,0.006944444444444444,2,Engineering,Engineer,Lars Azada
2418,3,0.16666666666666666,0.009259259259259259,3,Engineering,Engineer,Felix Balas
2418,5,0.08333333333333333,0.004629629629629629,5,Information Technology,IT Technician,Isak Baza
2418,6,1.7361111111111112,0.09645061728395062,6,Information Technology,IT Group Manager,Linnea Bergen
2418,7,0.08333333333333333,0.004629629629629629,7,Engineering,Drill Technician,Elsa Orilla
2418,8,0.08333333333333333,0.004629629629629629,8,Information Technology,IT Technician,Lucas Alcazar
2418,11,0.3333333333333333,0.018518518518518517,11,Engineering,Hydraulic Technician,Axel Calzas
2418,12,0.4583333333333333,0.02546296296296296,12,Security,Site Control,Hideki Cocinaro
2418,13,1.5595238095238093,0.08664021164021163,13,Security,Site Control,Inga Ferro
2418,14,0.3611111111111111,0.020061728395061727,14,Engineering,Engineering Group Manager,Lidelse Dedos
2418,15,0.7123015873015872,0.03957231040564373,15,Security,Site Control,Loreto Bodrogi
2418,16,1.601190476190476,0.08895502645502645,16,Security,Perimeter Control,Isia Vann
2418,17,0.40277777777777773,0.022376543209876542,17,Information Technology,IT Technician,Sven Flecha
2418,18,0.4583333333333333,0.02546296296296296,18,Engineering,Geologist,Birgitta Frente
2418,19,0.3333333333333333,0.018518518518518517,19,Engineering,Hydraulic Technician,Vira Frente
2418,20,0.08333333333333333,0.004629629629629629,20,Security,Building Control,Stenig Fusil
2418,21,0.4345238095238095,0.02414021164021164,21,Security,Perimeter Control,Hennie Osvaldo
2418,22,0.7777777777777777,0.043209876543209874,22,Security,Badging Office,Adra Nubarron
2418,23,1.003968253968254,0.05577601410934744,23,Security,Badging Office,Varja Lagos
2418,24,0.625,0.034722222222222224,24,Security,Perimeter Control,Minke Mies
2418,25,2.75,0.1527777777777778,25,Engineering,Geologist,Kanon Herrero
2418,26,0.5873015873015872,0.03262786596119929,26,Engineering,Drill Site Manager,Marin Onda
2418,27,0.4583333333333333,0.02546296296296296,27,Engineering,Drill Technician,Kare Orilla
2418,28,1.0,0.05555555555555555,28,Engineering,Drill Technician,Isande Borrasca
2418,29,0.5873015873015872,0.03262786596119929,29,Facilities,Facilities Group Manager,Bertrand Ovan
2418,30,0.6944444444444444,0.038580246913580245,30,Security,Security Group Manager,Felix Resumir
2418,32,0.16666666666666666,0.009259259259259259,32,Executive,SVP/COO,Orhan Strum
2418,34,0.125,0.006944444444444444,34,Security,Perimeter Control,Edvard Vann
2418,35,0.08333333333333333,0.004629629629629629,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
2418,105,0.125,0.006944444444444444,105,Truck Driver,Truck Driver,Truck Driver 105
2463,1,0.14285714285714285,0.015873015873015872,1,Information Technology,IT Helpdesk,Nils Calixto
2463,3,0.125,0.013888888888888888,3,Engineering,Engineer,Felix Balas
2463,4,0.5333333333333333,0.05925925925925926,4,Executive,SVP/CFO,Ingrid Barranco
2463,5,0.125,0.013888888888888888,5,Information Technology,IT Technician,Isak Baza
2463,6,0.14285714285714285,0.015873015873015872,6,Information Technology,IT Group Manager,Linnea Bergen
2463,8,0.1111111111111111,0.012345679012345678,8,Information Technology,IT Technician,Lucas Alcazar
2463,9,0.25,0.027777777777777776,9,Engineering,Drill Technician,Gustav Cazar
2463,10,0.5333333333333333,0.05925925925925926,10,Executive,SVP/CIO,Ada Campo-Corrente
2463,12,0.1111111111111111,0.012345679012345678,12,Security,Site Control,Hideki Cocinaro
2463,13,0.5833333333333333,0.06481481481481481,13,Security,Site Control,Inga Ferro
2463,14,0.628968253968254,0.06988536155202822,14,Engineering,Engineering Group Manager,Lidelse Dedos
2463,15,0.7083333333333333,0.07870370370370369,15,Security,Site Control,Loreto Bodrogi
2463,16,0.25,0.027777777777777776,16,Security,Perimeter Control,Isia Vann
2463,17,0.25,0.027777777777777776,17,Information Technology,IT Technician,Sven Flecha
2463,18,0.125,0.013888888888888888,18,Engineering,Geologist,Birgitta Frente
2463,21,0.753968253968254,0.0837742504409171,21,Security,Perimeter Control,Hennie Osvaldo
2463,24,0.25,0.027777777777777776,24,Security,Perimeter Control,Minke Mies
2463,25,0.4861111111111111,0.05401234567901234,25,Engineering,Geologist,Kanon Herrero
2463,26,0.14285714285714285,0.015873015873015872,26,Engineering,Drill Site Manager,Marin Onda
2463,27,0.1111111111111111,0.012345679012345678,27,Engineering,Drill Technician,Kare Orilla
2463,29,0.25396825396825395,0.02821869488536155,29,Facilities,Facilities Group Manager,Bertrand Ovan
2463,30,0.2361111111111111,0.026234567901234566,30,Security,Security Group Manager,Felix Resumir
2463,31,0.2,0.022222222222222223,31,Executive,President/CEO,Sten Sanjorge Jr.
2463,32,0.2,0.022222222222222223,32,Executive,SVP/COO,Orhan Strum
2463,35,1.7456349206349204,0.19395943562610227,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
2540,2,0.2,0.022222222222222223,2,Engineering,Engineer,Lars Azada
2540,5,0.4242424242424242,0.04713804713804713,5,Information Technology,IT Technician,Isak Baza
2540,7,2.881818181818182,0.3202020202020202,7,Engineering,Drill Technician,Elsa Orilla
2540,8,0.18181818181818182,0.020202020202020204,8,Information Technology,IT Technician,Lucas Alcazar
2540,9,0.2,0.022222222222222223,9,Engineering,Drill Technician,Gustav Cazar
2540,12,0.09090909090909091,0.010101010101010102,12,Security,Site Control,Hideki Cocinaro
2540,14,0.18181818181818182,0.020202020202020204,14,Engineering,Engineering Group Manager,Lidelse Dedos
2540,16,0.09090909090909091,0.010101010101010102,16,Security,Perimeter Control,Isia Vann
2540,17,0.09090909090909091,0.010101010101010102,17,Information Technology,IT Technician,Sven Flecha
2540,19,0.16666666666666666,0.018518518518518517,19,Engineering,Hydraulic Technician,Vira Frente
2540,20,0.16666666666666666,0.018518518518518517,20,Security,Building Control,Stenig Fusil
2540,21,0.5151515151515151,0.057239057239057235,21,Security,Perimeter Control,Hennie Osvaldo
2540,23,0.09090909090909091,0.010101010101010102,23,Security,Badging Office,Varja Lagos
2540,25,0.09090909090909091,0.010101010101010102,25,Engineering,Geologist,Kanon Herrero
2540,26,0.09090909090909091,0.010101010101010102,26,Engineering,Drill Site Manager,Marin Onda
2540,27,0.18181818181818182,0.020202020202020204,27,Engineering,Drill Technician,Kare Orilla
2540,28,0.16666666666666666,0.018518518518518517,28,Engineering,Drill Technician,Isande Borrasca
2540,29,0.3484848484848485,0.038720538720538725,29,Facilities,Facilities Group Manager,Bertrand Ovan
2540,30,0.18181818181818182,0.020202020202020204,30,Security,Security Group Manager,Felix Resumir
2540,32,0.2,0.022222222222222223,32,Executive,SVP/COO,Orhan Strum
2540,33,2.1666666666666665,0.24074074074074073,33,Engineering,Drill Technician,Brand Tempestad
2540,35,0.2909090909090909,0.03232323232323232,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
2681,1,4.116666666666667,0.2572916666666667,1,Information Technology,IT Helpdesk,Nils Calixto
2681,5,0.25,0.015625,5,Information Technology,IT Technician,Isak Baza
2681,8,0.8666666666666667,0.05416666666666667,8,Information Technology,IT Technician,Lucas Alcazar
2681,9,0.25,0.015625,9,Engineering,Drill Technician,Gustav Cazar
2681,12,0.7,0.04375,12,Security,Site Control,Hideki Cocinaro
2681,13,1.5,0.09375,13,Security,Site Control,Inga Ferro
2681,14,0.8333333333333333,0.05208333333333333,14,Engineering,Engineering Group Manager,Lidelse Dedos
2681,18,1.0,0.0625,18,Engineering,Geologist,Birgitta Frente
2681,21,1.0,0.0625,21,Security,Perimeter Control,Hennie Osvaldo
2681,22,0.25,0.015625,22,Security,Badging Office,Adra Nubarron
2681,26,0.2,0.0125,26,Engineering,Drill Site Manager,Marin Onda
2681,27,2.033333333333333,0.12708333333333333,27,Engineering,Drill Technician,Kare Orilla
2681,28,0.5,0.03125,28,Engineering,Drill Technician,Isande Borrasca
2681,29,1.5,0.09375,29,Facilities,Facilities Group Manager,Bertrand Ovan
2681,30,1.0,0.0625,30,Security,Security Group Manager,Felix Resumir
3484,1,0.4,0.012903225806451613,1,Information Technology,IT Helpdesk,Nils Calixto
3484,3,0.3666666666666667,0.011827956989247313,3,Engineering,Engineer,Felix Balas
3484,4,0.2857142857142857,0.009216589861751152,4,Executive,SVP/CFO,Ingrid Barranco
3484,5,0.3333333333333333,0.01075268817204301,5,Information Technology,IT Technician,Isak Baza
3484,6,0.3447884416924664,0.011122207796531175,6,Information Technology,IT Group Manager,Linnea Bergen
3484,7,0.22549019607843135,0.007273877292852624,7,Engineering,Drill Technician,Elsa Orilla
3484,8,0.6856443994601888,0.022117561272909318,8,Information Technology,IT Technician,Lucas Alcazar
3484,9,0.34285714285714286,0.011059907834101382,9,Engineering,Drill Technician,Gustav Cazar
3484,10,0.16666666666666666,0.005376344086021505,10,Executive,SVP/CIO,Ada Campo-Corrente
3484,11,0.5928571428571429,0.01912442396313364,11,Engineering,Hydraulic Technician,Axel Calzas
3484,12,0.6625,0.021370967741935483,12,Security,Site Control,Hideki Cocinaro
3484,13,3.5093165606323504,0.1132037600203984,13,Security,Site Control,Inga Ferro
3484,14,0.6206584050624298,0.020021238872981604,14,Engineering,Engineering Group Manager,Lidelse Dedos
3484,15,2.4282591376631624,0.07833093992461813,15,Security,Site Control,Loreto Bodrogi
3484,16,0.7770686614726863,0.025066731015247944,16,Security,Perimeter Control,Isia Vann
3484,17,1.6289917383957633,0.05254812059341172,17,Information Technology,IT Technician,Sven Flecha
3484,18,0.6604019948060196,0.02130329015503289,18,Engineering,Geologist,Birgitta Frente
3484,19,0.16666666666666666,0.005376344086021505,19,Engineering,Hydraulic Technician,Vira Frente
3484,20,1.009693492781728,0.03257075783166865,20,Security,Building Control,Stenig Fusil
3484,21,1.0963586851744747,0.0353664091991766,21,Security,Perimeter Control,Hennie Osvaldo
3484,22,1.8949258043298292,0.06112663884934933,22,Security,Badging Office,Adra Nubarron
3484,23,5.500420309824334,0.17743291322013982,23,Security,Badging Office,Varja Lagos
3484,24,1.6563726907767153,0.05343137712182953,24,Security,Perimeter Control,Minke Mies
3484,25,0.5947884416924665,0.019186723925563434,25,Engineering,Geologist,Kanon Herrero
3484,26,0.2550448519488767,0.008227253288673443,26,Engineering,Drill Site Manager,Marin Onda
3484,27,0.1781217750257998,0.0057458637105096706,27,Engineering,Drill Technician,Kare Orilla
3484,28,0.2625,0.008467741935483872,28,Engineering,Drill Technician,Isande Borrasca
3484,29,0.5581584050624298,0.01800510984072354,29,Facilities,Facilities Group Manager,Bertrand Ovan
3484,30,1.9139734233774481,0.061741078173466066,30,Security,Security Group Manager,Felix Resumir
3484,31,0.20535714285714285,0.0066244239631336405,31,Executive,President/CEO,Sten Sanjorge Jr.
3484,33,0.9706584050624298,0.03131156145362677,33,Engineering,Drill Technician,Brand Tempestad
3484,34,0.5390784653942549,0.017389627915943704,34,Security,Perimeter Control,Edvard Vann
3484,35,0.16666666666666666,0.005376344086021505,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
3492,1,2.176190476190476,0.0989177489177489,1,Information Technology,IT Helpdesk,Nils Calixto
3492,6,0.38574660633484165,0.01753393665158371,6,Information Technology,IT Group Manager,Linnea Bergen
3492,7,0.058823529411764705,0.00267379679144385,7,Engineering,Drill Technician,Elsa Orilla
3492,8,1.1273559773559771,0.05124345351618078,8,Information Technology,IT Technician,Lucas Alcazar
3492,11,0.07692307692307693,0.0034965034965034965,11,Engineering,Hydraulic Technician,Axel Calzas
3492,12,1.0428571428571427,0.0474025974025974,12,Security,Site Control,Hideki Cocinaro
3492,13,1.2159090909090908,0.05526859504132231,13,Security,Site Control,Inga Ferro
3492,14,0.761204481792717,0.034600203717850775,14,Engineering,Engineering Group Manager,Lidelse Dedos
3492,15,0.22665569724393256,0.010302531692906026,15,Security,Site Control,Loreto Bodrogi
3492,16,0.38382352941176473,0.017446524064171125,16,Security,Perimeter Control,Isia Vann
3492,17,0.13574660633484165,0.0061703002879473475,17,Information Technology,IT Technician,Sven Flecha
3492,18,0.7131275587157939,0.03241488903253609,18,Engineering,Geologist,Birgitta Frente
3492,20,0.1497326203208556,0.0068060281964025275,20,Security,Building Control,Stenig Fusil
3492,21,0.7273559773559773,0.033061635334362606,21,Security,Perimeter Control,Hennie Osvaldo
3492,22,0.7702704158586511,0.035012291629938685,22,Security,Badging Office,Adra Nubarron
3492,23,1.254036649624885,0.057001665892040226,23,Security,Badging Office,Varja Lagos
3492,24,0.35165569724393253,0.015984349874724205,24,Security,Perimeter Control,Minke Mies
3492,25,0.3445378151260504,0.01566080977845684,25,Engineering,Geologist,Kanon Herrero
3492,26,1.4623699829582182,0.06647136286173719,26,Engineering,Drill Site Manager,Marin Onda
3492,27,6.630227125815361,0.3013739602643346,27,Engineering,Drill Technician,Kare Orilla
3492,29,0.4016806722689076,0.018258212375859437,29,Facilities,Facilities Group Manager,Bertrand Ovan
3492,30,1.254036649624885,0.057001665892040226,30,Security,Security Group Manager,Felix Resumir
3492,33,0.058823529411764705,0.00267379679144385,33,Engineering,Drill Technician,Brand Tempestad
3492,34,0.2909090909090909,0.013223140495867768,34,Security,Perimeter Control,Edvard Vann
3506,101,4.0,1.0,101,Truck Driver,Truck Driver,Truck Driver 101
3547,6,1.6769230769230767,0.09864253393665155,6,Information Technology,IT Group Manager,Linnea Bergen
